"Instance_number","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
32,333,89,1356,10443,0.114925,0.7891,0.197158,0.7891,0.802842,0.31549,0.138205,5.709642,0.010874
33,333,89,1355,10444,0.11484,0.7891,0.197275,0.7891,0.802725,0.31564,0.138123,5.713024,0.010994
34,333,89,1354,10445,0.114755,0.7891,0.197392,0.7891,0.802608,0.315789,0.138041,5.716411,0.011169
35,333,89,1352,10447,0.114586,0.7891,0.197626,0.7891,0.802374,0.316089,0.137877,5.723196,0.011185
36,332,90,1350,10449,0.114416,0.78673,0.197384,0.78673,0.802616,0.315589,0.137632,5.716186,0.011235
37,331,91,1349,10450,0.114332,0.78436,0.197024,0.78436,0.802976,0.314938,0.137468,5.705753,0.011312
38,331,91,1348,10451,0.114247,0.78436,0.197141,0.78436,0.802859,0.315088,0.137386,5.709152,0.011327
39,331,91,1347,10452,0.114162,0.78436,0.197259,0.78436,0.802741,0.315238,0.137305,5.712554,0.011638
40,331,91,1346,10453,0.114077,0.78436,0.197376,0.78436,0.802624,0.315388,0.137223,5.715961,0.011643
41,330,92,1346,10453,0.114077,0.781991,0.196897,0.781991,0.803103,0.314585,0.137141,5.702092,0.01175
42,330,92,1344,10455,0.113908,0.781991,0.197133,0.781991,0.802867,0.314885,0.136977,5.708905,0.011791
43,330,92,1343,10456,0.113823,0.781991,0.19725,0.781991,0.80275,0.315036,0.136896,5.712317,0.011981
44,330,92,1342,10457,0.113738,0.781991,0.197368,0.781991,0.802632,0.315186,0.136814,5.715733,0.011996
45,329,93,1342,10457,0.113738,0.779621,0.196888,0.779621,0.803112,0.314381,0.136732,5.701823,0.012133
46,329,93,1341,10458,0.113654,0.779621,0.197006,0.779621,0.802994,0.314532,0.13665,5.705237,0.012238
47,329,93,1340,10459,0.113569,0.779621,0.197124,0.779621,0.802876,0.314682,0.136568,5.708656,0.012314
